tipo,prov,coord,label,id,type
IES,Zaragoza,"41.783284, -1.224673","IES SIGLO XXI",50011070,cen
IES,Zaragoza,"41.471984, -1.370795","IES CABAÑAS",50010533,cen
IES,Huesca,"42.138971, -0.416259","IES RAMÓN Y CAJAL",22002508,cen
IES,Zaragoza,"41.901859, -1.418404","IES VALLE DEL HUECHA",50011677,cen
IES,Huesca,"41.861787, 0.428686","IES LA LLITERA",22005391,cen
IES,Zaragoza,"41.634367, -0.872765","IES PABLO GARGALLO",50009178,cen
IES,Zaragoza,"41.6250652, -0.9293576","IES VALDESPARTERA",50019020,cen
IES,Huesca,"41.789209, -0.15307","IES MONEGROS-GASPAR LAX",22005030,cen
IES,Zaragoza,"41.673753, -0.896617","IES MIGUEL DE MOLINOS",50010958,cen
IES,Zaragoza,"41.635131, -0.889307","IES MIGUEL SERVET",50008174,cen
IES,Huesca,"42.502564, -0.362015","IES BIELLO ARAGÓN",22004891,cen
IES,Zaragoza,"41.650262, -0.927717","IES MARÍA MOLINER",50008642,cen
IES,Zaragoza,"41.703877, -0.99351","IES TORRE DE LOS ESPEJOS",50018428,cen
IES,Zaragoza,"41.711409, -1.000898","IES PEDRO CERRADA",50010041,cen
IES,Zaragoza,"41.665516, -0.870273","IES LA AZUCARERA",50017886,cen
IES,Zaragoza,"41.642748, -0.891126","IES GOYA",50008198,cen
IES,Teruel,"40.455011, -1.280422","IES SIERRA PALOMERA",44005128,cen
IES,Zaragoza,"41.677423, -0.883092","IES TIEMPOS MODERNOS",50010511,cen
IES,Zaragoza,"41.915144, -1.255668","IES RÍO ARBA",50008770,cen
IES,Zaragoza,"41.233402, -0.043817","IES MAR DE ARAGÓN",50011732,cen
IES,Navarra,,"IES SIERRA DE LEYRE",31008293,cen
IES,Zaragoza,"41.338321, -1.225399","IES JOAQUÍN COSTA",50001349,cen
IES,Zaragoza,"41.677064, -0.877718","IES AVEMPACE",50009348,cen
IES,Zaragoza,"41.354949, -1.639085","IES LEONARDO DE CHABACIER",50001167,cen
IES,Huesca,"42.568272, -0.552753","IES DOMINGO MIRAL",22002727,cen
IES,Zaragoza,"41.668165, -0.894449","IES ELAIOS",50010727,cen
IES,Huesca,"41.523237, 0.343389","IES RAMÓN J. SENDER",22001917,cen
IES,Zaragoza,"41.663178, -0.8957","IES LUIS BUÑUEL",50008460,cen
IES,Zaragoza,"42.128533, -1.12635","IES REYES CATÓLICOS",50001830,cen
IES,Teruel,"40.332221, -1.106597","IES SANTA EMERENCIANA",44003211,cen
IES,Zaragoza,"41.860148, -0.790861","IES GALLICUM",50009592,cen
IES,Huesca,"41.721375, 0.110047","IES CINCA-ALCANADRE",22006113,cen
IES,Huesca,"41.85479, 0.2947","IES SIERRA DE SAN QUÍLEZ",22005388,cen
IES,Huesca,"42.520845, -0.363853","IES SAN ALBERTO MAGNO",22003902,cen
IES,Huesca,"42.032941, 0.131694","IES HERMANOS ARGENSOLA",22000809,cen
IES,Zaragoza,"41.110735, -1.420173","IES COMUNIDAD DE DAROCA",50010284,cen
IES,Zaragoza,"42.122928, -1.137662","IES CINCO VILLAS",50009129,cen
IES,Zaragoza,"41.659918, -0.860813","IES PILAR LORENGAR",50010739,cen
IES,Zaragoza,"41.643394, -0.897516","IES CORONA DE ARAGÓN",50008125,cen
IES,Huesca,"42.411343, 0.139225","IES SOBRARBE",22005406,cen
IES,Zaragoza,"41.6765262,-0.8931996","IES PARQUE GOYA",50018416,cen
IES,Zaragoza,"41.607717, -1.297413","IES RODANAS",50011008,cen
IES,Zaragoza,"41.331869, -1.789888","IES ZAURÍN",50011252,cen
IES,Teruel,"41.171787, -0.452149","IES PEDRO LAÍN ENTRALGO",44004239,cen
IES,Huesca,"41.90486, 0.185109","IES JOSÉ MOR DE FUENTES",22003288,cen
IES,Huesca,"42.039791, 0.123253","IES MARTÍNEZ VARGAS",22004611,cen
IES,Zaragoza,"41.642406, -0.861938","IES FRANCISCO GRANDE COVIÁN",50010302,cen
IES,Zaragoza,"41.633728, -0.902072","IES MIGUEL CATALÁN",50011525,cen
IES,Zaragoza,"41.908006, -1.720792","IES TUBALCAÍN",50011513,cen
IES,Zaragoza,"41.652495, -0.873021","IES PEDRO DE LUNA",50008289,cen
IES,Zaragoza,"41.625069, -0.879251","IES JOSÉ MANUEL BLECUA",50009166,cen
IES,Zaragoza,"41.65538, -0.900508","IES EL PORTILLO",50008459,cen
IES,Huesca,"42.136129, -0.404153","IES LUCAS MALLADA",22004773,cen
IES,Huesca,"42.578286, -0.540315","IES PIRINEOS",22005765,cen
IES,Teruel,"40.246101, -0.748734","IES GÚDAR-JAVALAMBRE",44005116,cen
IES,Teruel,"40.921712, -1.295447","IES VALLE DEL JILOCA",44004045,cen
IES,Teruel,"40.871009, 0.156556","IES MATARRAÑA",44004598,cen
IES,Zaragoza,"41.660318, -0.941391","IES MIRALBUENO",50010156,cen
IES,Zaragoza,"41.357433, -1.636289","IES EMILIO JIMENO",50001179,cen
IES,Zaragoza,"41.644705, -0.909093","IES JERÓNIMO ZURITA",50008277,cen
IES,Teruel,"40.892978, -0.38274","IES DAMIÁN FORMENT",44005098,cen
IES,Zaragoza,"41.538286, -1.62478","IES SIERRA DE LA VIRGEN",50010961,cen
IES,Zaragoza,"41.625722, -0.905893","IES VIRGEN DEL PILAR",50006414,cen
IFPE,Teruel,"40.358886, -1.19003","IFPE DE SAN BLAS",44003028,cen
IFPE,Huesca,"42.127066, -0.399799","IFPE MONTEARAGÓN",22002491,cen
IFPE,Zaragoza,"41.63785, -0.799551","IFPE DE MOVERA",50005690,cen
IFPE,Teruel,"40.343316, -1.107624","IFPE ESCUELA DE HOSTELERÍA DE TERUEL",44010011,cen
SEC-IES,Zaragoza,"41.496685, -0.154067","SEC-IES MAR DE ARAGÓN",50011720,cen
SEC-IES,Huesca,"42.037349, -0.580437","SEC-IES PIRÁMIDE",22006083,cen
SEC-IES,Zaragoza,"41.7553738, -0.8355242","SEC-IES GALLICUM",50019101,cen
SEC-IES,Teruel,"40.522981, -0.404409","SEC-IES SEGUNDO DE CHOMÓN",44005190,cen
SEC-IES,Zaragoza,"41.5856572, -1.1139393","SEC-IES RODANAS",50019354,cen
SEC-IES,Zaragoza,"41.375533, 0.304468","SEC-IES BAJO CINCA",50011689,cen
SEC-IES,Huesca,"42.628565, -0.321736","SEC-IES BIELLO ARAGÓN",22006125,cen
SEC-IES,Zaragoza,"41.306595, -0.758329","SEC-IES BENJAMÍN JARNÉS",50011719,cen
SEC-IES,Zaragoza,"42.285218, -1.27125","SEC-IES REYES CATÓLICOS",50011690,cen
SEC-IES,Zaragoza,"41.633294, -0.7491811","SEC-IES ÍTACA",50018842,cen
SEC-IES,Zaragoza,"41.323226, -0.345549","SEC-IES BENJAMÍN JARNÉS",50011707,cen
SEC-IES,Zaragoza,"41.123885, 0.137145","SEC-IES MAR DE ARAGÓN",50011665,cen
